광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율
경기도,용인시 기흥구,6.0320442E8,21.5,5.7669477E7,3.2
경기도,용인시 수지구,6.0320442E8,21.5,3.4525333E7,1.9
경기도,과천시,6.0320442E8,21.5,2.0184048E7,1.1
경기도,구리시,6.0320442E8,21.5,4.4795778E7,2.4
경기도,남양주시,6.0320442E8,21.5,7.2665099E7,4.0
경기도,오산시,6.0320442E8,21.5,2.8643406E7,1.6
경기도,시흥시,6.0320442E8,21.5,5.3060961E7,2.9
경기도,군포시,6.0320442E8,21.5,2.5562357E7,1.4
경기도,의왕시,6.0320442E8,21.5,2.859985E7,1.6
경기도,하남시,6.0320442E8,21.5,5.6645878E7,3.1
경기도,파주시,6.0320442E8,21.5,5.4250532E7,3.0
경기도,이천시,6.0320442E8,21.5,4.0027852E7,2.2
경기도,안성시,6.0320442E8,21.5,3.7138081E7,2.0
경기도,김포시,6.0320442E8,21.5,5.0965297E7,2.8
경기도,화성시,6.0320442E8,21.5,9.7659269E7,5.3
경기도,광주시,6.0320442E8,21.5,4.7019535E7,2.6
경기도,양주시,6.0320442E8,21.5,3.3134871E7,1.8
경기도,포천시,6.0320442E8,21.5,3.0226256E7,1.7
경기도,여주시,6.0320442E8,21.5,2.6141816E7,1.4
경기도,연천군,6.0320442E8,21.5,9016102.0,0.5
경기도,가평군,6.0320442E8,21.5,2.9027749E7,1.6
경기도,양평군,6.0320442E8,21.5,3.3012954E7,1.8
경상남도,고성군,1.50100212E8,5.4,9275644.0,2.5
경상남도,창원시 의창구,1.50100212E8,5.4,3.313041E7,8.8
경상남도,창원시 성산구,1.50100212E8,5.4,3.1902562E7,8.5
경상남도,창원시 마산합포구,1.50100212E8,5.4,2.5578232E7,6.8
경상남도,창원시 마산회원구,1.50100212E8,5.4,2.0495661E7,5.5
경상남도,창원시 진해구,1.50100212E8,5.4,1.7861714E7,4.8
경상남도,진주시,1.50100212E8,5.4,2.2409315E7,6.0
경상남도,통영시,1.50100212E8,5.4,1.5973382E7,4.3
경상남도,사천시,1.50100212E8,5.4,1.5964962E7,4.3
경상남도,김해시,1.50100212E8,5.4,4.3077794E7,11.5
경상남도,밀양시,1.50100212E8,5.4,1.5075867E7,4.0
경상남도,거제시,1.50100212E8,5.4,2.3134951E7,6.2
경상남도,양산시,1.50100212E8,5.4,3.3091107E7,8.8
경상남도,의령군,1.50100212E8,5.4,4224429.0,1.1
경상남도,함안군,1.50100212E8,5.4,1.0854831E7,2.9
경상남도,창녕군,1.50100212E8,5.4,9478533.0,2.5
경상남도,남해군,1.50100212E8,5.4,8741264.0,2.3
경상남도,하동군,1.50100212E8,5.4,7946227.0,2.1
경상남도,산청군,1.50100212E8,5.4,6966668.0,1.9
경상남도,함양군,1.50100212E8,5.4,5459220.0,1.5
경상남도,거창군,1.50100212E8,5.4,7226084.0,1.9
경상남도,합천군,1.50100212E8,5.4,7115327.0,1.9
경상북도,경주시,1.77412207E8,6.3,4.5103426E7,13.9
경상북도,김천시,1.77412207E8,6.3,1.2565064E7,3.9
경상북도,안동시,1.77412207E8,6.3,1.7077981E7,5.3
경상북도,구미시,1.77412207E8,6.3,2.5236913E7,7.8
경상북도,영주시,1.77412207E8,6.3,8826071.0,2.7
경상북도,영천시,1.77412207E8,6.3,1.2459655E7,3.8
경상북도,상주시,1.77412207E8,6.3,1.2940349E7,4.0
경상북도,문경시,1.77412207E8,6.3,1.0810412E7,3.3
경상북도,경산시,1.77412207E8,6.3,3.052953E7,9.4
경상북도,의성군,1.77412207E8,6.3,7126926.0,2.2
경상북도,청송군,1.77412207E8,6.3,5108690.0,1.6
경상북도,영양군,1.77412207E8,6.3,1713867.0,0.5
경상북도,영덕군,1.77412207E8,6.3,1.0057257E7,3.1
경상북도,청도군,1.77412207E8,6.3,1.0406435E7,3.2
경상북도,고령군,1.77412207E8,6.3,6118183.0,1.9
경상북도,성주군,1.77412207E8,6.3,7237439.0,2.2
경상북도,칠곡군,1.77412207E8,6.3,2.047288E7,6.3
경상북도,예천군,1.77412207E8,6.3,6824088.0,2.1
경상북도,봉화군,1.77412207E8,6.3,4492419.0,1.4
경상북도,울진군,1.77412207E8,6.3,7981740.0,2.5
경상북도,울릉군,1.77412207E8,6.3,1907901.0,0.6
경상북도,포항시 남구,1.77412207E8,6.3,2.921716E7,9.0
경상북도,포항시 북구,1.77412207E8,6.3,3.0009707E7,9.3
광주광역시,남구,6.364282E7,2.3,2.0092878E7,10.6
광주광역시,동구,6.364282E7,2.3,3.3356122E7,17.6
광주광역시,북구,6.364282E7,2.3,4.5616549E7,24.1
광주광역시,광산구,6.364282E7,2.3,4.2863619E7,22.6
광주광역시,서구,6.364282E7,2.3,4.7655421E7,25.1
대구광역시,군위군,9.8833007E7,3.5,7143261.0,2.1
대구광역시,남구,9.8833007E7,3.5,2.6568224E7,7.7
대구광역시,동구,9.8833007E7,3.5,5.6203531E7,16.3
대구광역시,수성구,9.8833007E7,3.5,4.7320723E7,13.7
대구광역시,달서구,9.8833007E7,3.5,5.2211292E7,15.1
대구광역시,달성군,9.8833007E7,3.5,2.9123741E7,8.4
대구광역시,북구,9.8833007E7,3.5,4.6616515E7,13.5
대구광역시,서구,9.8833007E7,3.5,1.9450727E7,5.6
대구광역시,중구,9.8833007E7,3.5,6.00748E7,17.4
대전광역시,동구,7.5674507E7,2.7,3.3027137E7,16.0
대전광역시,유성구,7.5674507E7,2.7,5.4736407E7,26.5
대전광역시,대덕구,7.5674507E7,2.7,2.4178583E7,11.7
대전광역시,서구,7.5674507E7,2.7,5.5884386E7,27.0
대전광역시,중구,7.5674507E7,2.7,3.8781403E7,18.8
부산광역시,강서구,1.38220091E8,4.9,3.7072994E7,6.8
부산광역시,영도구,1.38220091E8,4.9,1.8622788E7,3.4
부산광역시,부산진구,1.38220091E8,4.9,6.8987146E7,12.6
부산광역시,동래구,1.38220091E8,4.9,3.3746075E7,6.2
부산광역시,해운대구,1.38220091E8,4.9,6.6559999E7,12.2
부산광역시,사하구,1.38220091E8,4.9,2.2744039E7,4.2
부산광역시,금정구,1.38220091E8,4.9,2.8339717E7,5.2
부산광역시,남구,1.38220091E8,4.9,2.8373331E7,5.2
부산광역시,연제구,1.38220091E8,4.9,2.7217371E7,5.0
부산광역시,수영구,1.38220091E8,4.9,3.6974912E7,6.8
부산광역시,사상구,1.38220091E8,4.9,2.681389E7,4.9
부산광역시,기장군,1.38220091E8,4.9,4.1020633E7,7.5
부산광역시,동구,1.38220091E8,4.9,3.0071055E7,5.5
부산광역시,북구,1.38220091E8,4.9,2.3034108E7,4.2
부산광역시,서구,1.38220091E8,4.9,2.0178554E7,3.7
부산광역시,중구,1.38220091E8,4.9,3.7748975E7,6.9
서울특별시,종로구,5.57948691E8,19.9,1.30160539E8,6.8
서울특별시,강서구,5.57948691E8,19.9,7.6811406E7,4.0
서울특별시,용산구,5.57948691E8,19.9,9.5582831E7,5.0
서울특별시,성동구,5.57948691E8,19.9,5.8170213E7,3.0
서울특별시,광진구,5.57948691E8,19.9,6.6665706E7,3.5
서울특별시,동대문구,5.57948691E8,19.9,5.1717807E7,2.7
서울특별시,중랑구,5.57948691E8,19.9,3.4630552E7,1.8
서울특별시,성북구,5.57948691E8,19.9,4.8689105E7,2.5
서울특별시,강북구,5.57948691E8,19.9,3.152426E7,1.6
서울특별시,도봉구,5.57948691E8,19.9,2.9266259E7,1.5
서울특별시,노원구,5.57948691E8,19.9,5.6213924E7,2.9
서울특별시,은평구,5.57948691E8,19.9,3.6448045E7,1.9
서울특별시,서대문구,5.57948691E8,19.9,7.8673182E7,4.1
서울특별시,마포구,5.57948691E8,19.9,1.13541449E8,5.9
서울특별시,양천구,5.57948691E8,19.9,3.8489436E7,2.0
서울특별시,구로구,5.57948691E8,19.9,5.9042221E7,3.1
서울특별시,금천구,5.57948691E8,19.9,2.950647E7,1.5
서울특별시,영등포구,5.57948691E8,19.9,1.07249621E8,5.6
서울특별시,동작구,5.57948691E8,19.9,5.4056277E7,2.8
서울특별시,관악구,5.57948691E8,19.9,5.7093063E7,3.0
서울특별시,서초구,5.57948691E8,19.9,1.52614134E8,7.9
서울특별시,강남구,5.57948691E8,19.9,2.13891317E8,11.1
서울특별시,송파구,5.57948691E8,19.9,1.17526939E8,6.1
서울특별시,강동구,5.57948691E8,19.9,4.9582369E7,2.6
서울특별시,중구,5.57948691E8,19.9,1.34473776E8,7.0
세종특별자치시,세종특별자치시,2.6841117E7,1.0,3.0588599E7,100.0
울산광역시,남구,4.6720162E7,1.7,4.2578292E7,31.2
울산광역시,동구,4.6720162E7,1.7,1.2995437E7,9.5
울산광역시,북구,4.6720162E7,1.7,2.2862395E7,16.8
울산광역시,울주군,4.6720162E7,1.7,3.3056447E7,24.3
울산광역시,중구,4.6720162E7,1.7,2.4800366E7,18.2
인천광역시,동구,1.56568624E8,5.6,9990698.0,2.8
인천광역시,미추홀구,1.56568624E8,5.6,4.3338603E7,12.3
인천광역시,연수구,1.56568624E8,5.6,4.4365924E7,12.6
인천광역시,남동구,1.56568624E8,5.6,5.2047106E7,14.7
인천광역시,부평구,1.56568624E8,5.6,4.7599122E7,13.5
인천광역시,계양구,1.56568624E8,5.6,2.7381912E7,7.8
인천광역시,강화군,1.56568624E8,5.6,1.6840333E7,4.8
인천광역시,옹진군,1.56568624E8,5.6,6378004.0,1.8
인천광역시,서구,1.56568624E8,5.6,5.0902126E7,14.4
인천광역시,중구,1.56568624E8,5.6,5.4221214E7,15.4
전라남도,목포시,1.2686404E8,4.5,2.5402467E7,10.3
전라남도,여수시,1.2686404E8,4.5,2.7136272E7,11.0
전라남도,순천시,1.2686404E8,4.5,2.5187646E7,10.2
전라남도,나주시,1.2686404E8,4.5,1.6319631E7,6.6
전라남도,광양시,1.2686404E8,4.5,1.3565757E7,5.5
전라남도,담양군,1.2686404E8,4.5,1.5471615E7,6.2
전라남도,곡성군,1.2686404E8,4.5,5564800.0,2.2
전라남도,구례군,1.2686404E8,4.5,5815373.0,2.3
전라남도,고흥군,1.2686404E8,4.5,6836090.0,2.8
전라남도,보성군,1.2686404E8,4.5,7043657.0,2.8
전라남도,화순군,1.2686404E8,4.5,1.2341443E7,5.0
전라남도,장흥군,1.2686404E8,4.5,5271758.0,2.1
전라남도,강진군,1.2686404E8,4.5,5643556.0,2.3
전라남도,해남군,1.2686404E8,4.5,8738420.0,3.5
전라남도,영암군,1.2686404E8,4.5,1.0406959E7,4.2
전라남도,무안군,1.2686404E8,4.5,1.4955263E7,6.0
전라남도,함평군,1.2686404E8,4.5,6448604.0,2.6
전라남도,영광군,1.2686404E8,4.5,7395742.0,3.0
전라남도,장성군,1.2686404E8,4.5,1.0278619E7,4.2
전라남도,완도군,1.2686404E8,4.5,5909436.0,2.4
전라남도,진도군,1.2686404E8,4.5,5008816.0,2.0
전라남도,신안군,1.2686404E8,4.5,6932032.0,2.8
전북특별자치도,전주시 완산구,9.4470258E7,3.4,3.8554225E7,17.1
전북특별자치도,전주시 덕진구,9.4470258E7,3.4,3.6163977E7,16.1
전북특별자치도,군산시,9.4470258E7,3.4,2.4778975E7,11.0
전북특별자치도,익산시,9.4470258E7,3.4,2.257188E7,10.0
전북특별자치도,정읍시,9.4470258E7,3.4,1.1417862E7,5.1
전북특별자치도,남원시,9.4470258E7,3.4,9990559.0,4.4
전북특별자치도,김제시,9.4470258E7,3.4,1.187896E7,5.3
전북특별자치도,완주군,9.4470258E7,3.4,2.0638384E7,9.2
전북특별자치도,진안군,9.4470258E7,3.4,4714546.0,2.1
전북특별자치도,무주군,9.4470258E7,3.4,7890008.0,3.5
전북특별자치도,장수군,9.4470258E7,3.4,2900626.0,1.3
전북특별자치도,임실군,9.4470258E7,3.4,8093462.0,3.6
전북특별자치도,순창군,9.4470258E7,3.4,4987801.0,2.2
전북특별자치도,고창군,9.4470258E7,3.4,1.0170839E7,4.5
전북특별자치도,부안군,9.4470258E7,3.4,1.0214051E7,4.5
제주특별자치도,제주시,6.8204024E7,2.4,6.5279269E7,56.8
제주특별자치도,서귀포시,6.8204024E7,2.4,4.9685312E7,43.2
충청남도,공주시,1.57814857E8,5.6,2.708963E7,8.9
충청남도,보령시,1.57814857E8,5.6,1.835494E7,6.0
충청남도,아산시,1.57814857E8,5.6,3.4509517E7,11.3
충청남도,서산시,1.57814857E8,5.6,1.8322037E7,6.0
충청남도,논산시,1.57814857E8,5.6,1.626523E7,5.3
충청남도,계룡시,1.57814857E8,5.6,5447580.0,1.8
충청남도,당진시,1.57814857E8,5.6,2.3307677E7,7.6
충청남도,금산군,1.57814857E8,5.6,1.0400274E7,3.4
충청남도,부여군,1.57814857E8,5.6,1.1026863E7,3.6
충청남도,서천군,1.57814857E8,5.6,1.0111241E7,3.3
충청남도,청양군,1.57814857E8,5.6,4723371.0,1.5
충청남도,홍성군,1.57814857E8,5.6,1.2156319E7,4.0
충청남도,예산군,1.57814857E8,5.6,1.4965677E7,4.9
충청남도,태안군,1.57814857E8,5.6,1.8105959E7,5.9
충청남도,천안시 동남구,1.57814857E8,5.6,4.3402778E7,14.2
충청남도,천안시 서북구,1.57814857E8,5.6,3.7253504E7,12.2
충청북도,충주시,1.07736534E8,3.8,2.4176453E7,10.1
충청북도,제천시,1.07736534E8,3.8,1.4751271E7,6.1
충청북도,보은군,1.07736534E8,3.8,6025044.0,2.5
충청북도,옥천군,1.07736534E8,3.8,1.0507872E7,4.4
충청북도,영동군,1.07736534E8,3.8,6498699.0,2.7
충청북도,증평군,1.07736534E8,3.8,5830315.0,2.4
충청북도,진천군,1.07736534E8,3.8,1.283538E7,5.3
충청북도,괴산군,1.07736534E8,3.8,1.0516062E7,4.4
충청북도,음성군,1.07736534E8,3.8,1.9161754E7,8.0
충청북도,단양군,1.07736534E8,3.8,8810937.0,3.7
충청북도,청주시 상당구,1.07736534E8,3.8,3.0188904E7,12.6
충청북도,청주시 서원구,1.07736534E8,3.8,2.9358187E7,12.2
충청북도,청주시 흥덕구,1.07736534E8,3.8,3.5290622E7,14.7
충청북도,청주시 청원구,1.07736534E8,3.8,2.5972971E7,10.8
