광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율
경상북도,예천군,1.15040045E8,8.1,4242695.0,2.2
경상북도,봉화군,1.15040045E8,8.1,3105601.0,1.6
경상북도,울진군,1.15040045E8,8.1,5582599.0,2.8
경상북도,울릉군,1.15040045E8,8.1,1042112.0,0.5
경상북도,포항시 남구,1.15040045E8,8.1,1.4382602E7,7.3
경상북도,포항시 북구,1.15040045E8,8.1,1.7233602E7,8.7
광주광역시,남구,2.6178087E7,1.8,1.0957048E7,12.6
광주광역시,동구,2.6178087E7,1.8,1.5167917E7,17.4
광주광역시,북구,2.6178087E7,1.8,1.9258267E7,22.1
광주광역시,광산구,2.6178087E7,1.8,2.0048214E7,23.0
광주광역시,서구,2.6178087E7,1.8,2.1626655E7,24.8
대구광역시,군위군,4.3184157E7,3.0,4365072.0,2.6
대구광역시,남구,4.3184157E7,3.0,1.1730474E7,7.0
대구광역시,동구,4.3184157E7,3.0,2.7427618E7,16.3
대구광역시,수성구,4.3184157E7,3.0,2.3427436E7,13.9
대구광역시,달서구,4.3184157E7,3.0,2.6610054E7,15.8
대구광역시,달성군,4.3184157E7,3.0,1.6313699E7,9.7
대구광역시,북구,4.3184157E7,3.0,2.1896029E7,13.0
대구광역시,서구,4.3184157E7,3.0,9760341.0,5.8
대구광역시,중구,4.3184157E7,3.0,2.6574229E7,15.8
대전광역시,동구,3.3053799E7,2.3,1.3306074E7,15.1
대전광역시,유성구,3.3053799E7,2.3,2.3335893E7,26.5
대전광역시,대덕구,3.3053799E7,2.3,9581319.0,10.9
대전광역시,서구,3.3053799E7,2.3,2.4509891E7,27.8
대전광역시,중구,3.3053799E7,2.3,1.7430041E7,19.8
부산광역시,강서구,6.5522029E7,4.6,1.6537326E7,6.5
부산광역시,영도구,6.5522029E7,4.6,6530212.0,2.5
부산광역시,부산진구,6.5522029E7,4.6,3.2955332E7,12.9
부산광역시,동래구,6.5522029E7,4.6,1.7952502E7,7.0
부산광역시,해운대구,6.5522029E7,4.6,3.2683812E7,12.8
부산광역시,사하구,6.5522029E7,4.6,1.1768952E7,4.6
부산광역시,금정구,6.5522029E7,4.6,1.474069E7,5.8
부산광역시,남구,6.5522029E7,4.6,1.3405736E7,5.2
부산광역시,연제구,6.5522029E7,4.6,1.328576E7,5.2
부산광역시,수영구,6.5522029E7,4.6,1.681609E7,6.6
부산광역시,사상구,6.5522029E7,4.6,1.3111709E7,5.1
부산광역시,기장군,6.5522029E7,4.6,2.5094763E7,9.8
부산광역시,동구,6.5522029E7,4.6,9140410.0,3.6
부산광역시,북구,6.5522029E7,4.6,1.0924712E7,4.3
부산광역시,서구,6.5522029E7,4.6,1.0572003E7,4.1
부산광역시,중구,6.5522029E7,4.6,1.0613611E7,4.1
서울특별시,종로구,2.12688968E8,15.0,4.7191931E7,6.2
서울특별시,강서구,2.12688968E8,15.0,3.650209E7,4.8
서울특별시,용산구,2.12688968E8,15.0,3.0490338E7,4.0
서울특별시,성동구,2.12688968E8,15.0,2.5500269E7,3.3
서울특별시,광진구,2.12688968E8,15.0,2.453937E7,3.2
서울특별시,동대문구,2.12688968E8,15.0,2.0839981E7,2.7
서울특별시,중랑구,2.12688968E8,15.0,1.5535266E7,2.0
서울특별시,성북구,2.12688968E8,15.0,2.0181437E7,2.6
서울특별시,강북구,2.12688968E8,15.0,1.5098927E7,2.0
서울특별시,도봉구,2.12688968E8,15.0,1.2448116E7,1.6
서울특별시,노원구,2.12688968E8,15.0,2.3320667E7,3.1
서울특별시,은평구,2.12688968E8,15.0,1.6427712E7,2.1
서울특별시,서대문구,2.12688968E8,15.0,2.3859641E7,3.1
서울특별시,마포구,2.12688968E8,15.0,4.4711071E7,5.9
서울특별시,양천구,2.12688968E8,15.0,1.9004229E7,2.5
서울특별시,구로구,2.12688968E8,15.0,2.4917308E7,3.3
서울특별시,금천구,2.12688968E8,15.0,1.5776492E7,2.1
서울특별시,영등포구,2.12688968E8,15.0,4.687845E7,6.1
서울특별시,동작구,2.12688968E8,15.0,2.1129134E7,2.8
서울특별시,관악구,2.12688968E8,15.0,2.4321753E7,3.2
서울특별시,서초구,2.12688968E8,15.0,5.4518948E7,7.1
서울특별시,강남구,2.12688968E8,15.0,8.755755E7,11.5
서울특별시,송파구,2.12688968E8,15.0,5.0072988E7,6.6
서울특별시,강동구,2.12688968E8,15.0,2.0877267E7,2.7
서울특별시,중구,2.12688968E8,15.0,4.2546805E7,5.6
세종특별자치시,세종특별자치시,1.6569591E7,1.2,1.6545971E7,100.0
울산광역시,남구,2.4319855E7,1.7,1.9779946E7,29.0
울산광역시,동구,2.4319855E7,1.7,7551759.0,11.1
울산광역시,북구,2.4319855E7,1.7,1.1887871E7,17.4
울산광역시,울주군,2.4319855E7,1.7,1.8928905E7,27.7
울산광역시,중구,2.4319855E7,1.7,1.0078657E7,14.8
인천광역시,동구,7.892208E7,5.6,3938756.0,2.2
인천광역시,미추홀구,7.892208E7,5.6,1.8420808E7,10.5
인천광역시,연수구,7.892208E7,5.6,2.2698333E7,12.9
인천광역시,남동구,7.892208E7,5.6,2.7196141E7,15.5
인천광역시,부평구,7.892208E7,5.6,2.3182873E7,13.2
인천광역시,계양구,7.892208E7,5.6,1.2870315E7,7.3
인천광역시,강화군,7.892208E7,5.6,1.3014789E7,7.4
인천광역시,옹진군,7.892208E7,5.6,4846267.0,2.8
인천광역시,서구,7.892208E7,5.6,2.2981146E7,13.1
인천광역시,중구,7.892208E7,5.6,2.6484095E7,15.1
전라남도,목포시,7.9590112E7,5.6,1.1330515E7,7.9
전라남도,여수시,7.9590112E7,5.6,1.8842029E7,13.1
전라남도,순천시,7.9590112E7,5.6,1.3128301E7,9.1
전라남도,나주시,7.9590112E7,5.6,9098898.0,6.3
전라남도,광양시,7.9590112E7,5.6,7644123.0,5.3
전라남도,담양군,7.9590112E7,5.6,8818751.0,6.1
전라남도,곡성군,7.9590112E7,5.6,3672348.0,2.6
전라남도,구례군,7.9590112E7,5.6,3843127.0,2.7
전라남도,고흥군,7.9590112E7,5.6,5631533.0,3.9
전라남도,보성군,7.9590112E7,5.6,4502762.0,3.1
전라남도,화순군,7.9590112E7,5.6,7120499.0,4.9
전라남도,장흥군,7.9590112E7,5.6,3017683.0,2.1
전라남도,강진군,7.9590112E7,5.6,3273538.0,2.3
전라남도,해남군,7.9590112E7,5.6,5411010.0,3.8
전라남도,영암군,7.9590112E7,5.6,5107956.0,3.6
전라남도,무안군,7.9590112E7,5.6,7343227.0,5.1
전라남도,함평군,7.9590112E7,5.6,3727432.0,2.6
전라남도,영광군,7.9590112E7,5.6,4763168.0,3.3
전라남도,장성군,7.9590112E7,5.6,5589477.0,3.9
전라남도,완도군,7.9590112E7,5.6,3978346.0,2.8
전라남도,진도군,7.9590112E7,5.6,3418665.0,2.4
전라남도,신안군,7.9590112E7,5.6,4606272.0,3.2
전북특별자치도,전주시 완산구,5.389395E7,3.8,1.8358709E7,15.6
전북특별자치도,전주시 덕진구,5.389395E7,3.8,1.5799295E7,13.4
전북특별자치도,군산시,5.389395E7,3.8,1.3020886E7,11.0
전북특별자치도,익산시,5.389395E7,3.8,1.0700123E7,9.1
전북특별자치도,정읍시,5.389395E7,3.8,6632678.0,5.6
전북특별자치도,남원시,5.389395E7,3.8,6099819.0,5.2
전북특별자치도,김제시,5.389395E7,3.8,6437009.0,5.5
전북특별자치도,완주군,5.389395E7,3.8,1.0950259E7,9.3
전북특별자치도,진안군,5.389395E7,3.8,3458752.0,2.9
전북특별자치도,무주군,5.389395E7,3.8,4345814.0,3.7
전북특별자치도,장수군,5.389395E7,3.8,2001024.0,1.7
전북특별자치도,임실군,5.389395E7,3.8,3453260.0,2.9
전북특별자치도,순창군,5.389395E7,3.8,3098194.0,2.6
전북특별자치도,고창군,5.389395E7,3.8,5948545.0,5.0
전북특별자치도,부안군,5.389395E7,3.8,7547398.0,6.4
제주특별자치도,제주시,4.5411495E7,3.2,4.1521185E7,56.0
제주특별자치도,서귀포시,4.5411495E7,3.2,3.2559771E7,44.0
충청남도,공주시,1.00072637E8,7.0,1.2229203E7,7.5
충청남도,보령시,1.00072637E8,7.0,1.2245852E7,7.5
충청남도,아산시,1.00072637E8,7.0,1.8612978E7,11.4
충청남도,서산시,1.00072637E8,7.0,9836158.0,6.0
충청남도,논산시,1.00072637E8,7.0,8550628.0,5.2
충청남도,계룡시,1.00072637E8,7.0,2156030.0,1.3
충청남도,당진시,1.00072637E8,7.0,1.1730143E7,7.2
충청남도,금산군,1.00072637E8,7.0,5316909.0,3.2
충청남도,부여군,1.00072637E8,7.0,5956946.0,3.6
충청남도,서천군,1.00072637E8,7.0,5263071.0,3.2
충청남도,청양군,1.00072637E8,7.0,3090619.0,1.9
충청남도,홍성군,1.00072637E8,7.0,6583399.0,4.0
충청남도,예산군,1.00072637E8,7.0,7826570.0,4.8
충청남도,태안군,1.00072637E8,7.0,1.5167168E7,9.3
충청남도,천안시 동남구,1.00072637E8,7.0,1.9405142E7,11.9
충청남도,천안시 서북구,1.00072637E8,7.0,1.9691946E7,12.0
충청북도,충주시,6.391131E7,4.5,1.3119274E7,10.8
충청북도,제천시,6.391131E7,4.5,1.0102032E7,8.3
충청북도,보은군,6.391131E7,4.5,4327507.0,3.6
충청북도,옥천군,6.391131E7,4.5,4968148.0,4.1
충청북도,영동군,6.391131E7,4.5,3647506.0,3.0
충청북도,증평군,6.391131E7,4.5,2658680.0,2.2
충청북도,진천군,6.391131E7,4.5,7389780.0,6.1
충청북도,괴산군,6.391131E7,4.5,5999008.0,4.9
충청북도,음성군,6.391131E7,4.5,8640408.0,7.1
충청북도,단양군,6.391131E7,4.5,5437930.0,4.5
충청북도,청주시 상당구,6.391131E7,4.5,1.3885107E7,11.4
충청북도,청주시 서원구,6.391131E7,4.5,1.1817746E7,9.7
충청북도,청주시 흥덕구,6.391131E7,4.5,1.6561695E7,13.6
충청북도,청주시 청원구,6.391131E7,4.5,1.3034368E7,10.7
